Gene stable ID	Pig gene stable ID	Pig homology type	Pig orthology confidence [0 low, 1 high]
ENSMUSG00000047766	ENSSSCG00000004976	ortholog_one2one	1
ENSMUSG00000036120	ENSSSCG00000036310	ortholog_one2one	1
ENSMUSG00000025816	ENSSSCG00000011114	ortholog_one2one	1
ENSMUSG00000038607	ENSSSCG00000046439	ortholog_one2one	1
ENSMUSG00000024406	ENSSSCG00000001393	ortholog_one2one	1
ENSMUSG00000044056	ENSSSCG00000016995	ortholog_one2one	1
ENSMUSG00000026435	ENSSSCG00000026547	ortholog_one2one	1
ENSMUSG00000028542	ENSSSCG00000039770	ortholog_one2one	1
ENSMUSG00000038527	ENSSSCG00000033913	ortholog_one2one	1
ENSMUSG00000020744	ENSSSCG00000017208	ortholog_one2one	1
ENSMUSG00000030345	ENSSSCG00000000721	ortholog_one2one	1
ENSMUSG00000024391	ENSSSCG00000001411	ortholog_one2one	1
ENSMUSG00000050174	ENSSSCG00000009085	ortholog_one2one	1
ENSMUSG00000042772	ENSSSCG00000015558	ortholog_one2one	1
ENSMUSG00000040658	ENSSSCG00000026568	ortholog_one2one	1
ENSMUSG00000031822	ENSSSCG00000002664	ortholog_one2one	1
ENSMUSG00000038451	ENSSSCG00000025460	ortholog_one2one	1
ENSMUSG00000002625	ENSSSCG00000013838	ortholog_one2one	1
ENSMUSG00000001761	ENSSSCG00000016569	ortholog_one2one	1
ENSMUSG00000036513	ENSSSCG00000011705	ortholog_one2one	1
ENSMUSG00000030621	ENSSSCG00000014919	ortholog_one2one	1
ENSMUSG00000027939	ENSSSCG00000038125	ortholog_one2one	1
ENSMUSG00000040310	ENSSSCG00000040329	ortholog_one2one	1
ENSMUSG00000011306	ENSSSCG00000036970	ortholog_one2one	1
ENSMUSG00000015488	ENSSSCG00000040709	ortholog_one2one	1
ENSMUSG00000027722	ENSSSCG00000009084	ortholog_one2one	1
ENSMUSG00000030095	ENSSSCG00000011603	ortholog_one2one	1
ENSMUSG00000038967	ENSSSCG00000027198	ortholog_one2one	1
ENSMUSG00000028789	ENSSSCG00000003619	ortholog_one2one	1
ENSMUSG00000026896	ENSSSCG00000015897	ortholog_one2one	1
ENSMUSG00000008540	ENSSSCG00000032580	ortholog_one2one	1
ENSMUSG00000003154	ENSSSCG00000039580	ortholog_one2one	1
ENSMUSG00000037278	ENSSSCG00000033123	ortholog_one2one	1
ENSMUSG00000019433	ENSSSCG00000032842	ortholog_one2one	1
ENSMUSG00000022091	ENSSSCG00000009626	ortholog_one2one	1
ENSMUSG00000029843	ENSSSCG00000016527	ortholog_one2one	1
ENSMUSG00000009214	ENSSSCG00000022891	ortholog_one2one	1
ENSMUSG00000055809	ENSSSCG00000042884	ortholog_one2one	1
ENSMUSG00000031986	ENSSSCG00000040087	ortholog_one2one	1
ENSMUSG00000038759	ENSSSCG00000030386	ortholog_one2one	1
ENSMUSG00000042289	ENSSSCG00000032369	ortholog_one2one	1
ENSMUSG00000089872	ENSSSCG00000015586	ortholog_one2one	1
ENSMUSG00000027901	ENSSSCG00000025704	ortholog_one2one	1
ENSMUSG00000019478	ENSSSCG00000036039	ortholog_one2one	1
ENSMUSG00000040667	ENSSSCG00000033706	ortholog_one2one	1
ENSMUSG00000040697	ENSSSCG00000003464	ortholog_one2one	1
ENSMUSG00000027887	ENSSSCG00000006829	ortholog_one2one	1
ENSMUSG00000069565	ENSSSCG00000013427	ortholog_one2one	1
ENSMUSG00000038884	ENSSSCG00000013664	ortholog_one2one	1
ENSMUSG00000053175	ENSSSCG00000027426	ortholog_one2one	1
ENSMUSG00000015850	ENSSSCG00000006651	ortholog_one2one	1
ENSMUSG00000014773	ENSSSCG00000027726	ortholog_one2one	1
ENSMUSG00000028521	ENSSSCG00000032043	ortholog_one2one	1
ENSMUSG00000036282	ENSSSCG00000031332	ortholog_one2one	1
ENSMUSG00000064120	ENSSSCG00000001596	ortholog_one2one	1
ENSMUSG00000004961	ENSSSCG00000021843	ortholog_one2one	1
ENSMUSG00000034235	ENSSSCG00000010302	ortholog_one2one	1
ENSMUSG00000039410	ENSSSCG00000021490	ortholog_one2one	1
ENSMUSG00000047248	ENSSSCG00000014835	ortholog_one2one	1
ENSMUSG00000032014	ENSSSCG00000036307	ortholog_one2one	1
ENSMUSG00000040883	ENSSSCG00000013622	ortholog_one2one	1
ENSMUSG00000042626	ENSSSCG00000006539	ortholog_one2one	1
ENSMUSG00000030209	ENSSSCG00000000614	ortholog_one2one	1
ENSMUSG00000031928	ENSSSCG00000014955	ortholog_one2one	1
ENSMUSG00000079605	ENSSSCG00000060402	ortholog_one2one	1
ENSMUSG00000071074	ENSSSCG00000033627	ortholog_one2one	1
ENSMUSG00000021900	ENSSSCG00000011193	ortholog_one2one	1
ENSMUSG00000017007	ENSSSCG00000037156	ortholog_one2one	1
ENSMUSG00000060477	ENSSSCG00000011570	ortholog_one2one	1
ENSMUSG00000009093	ENSSSCG00000010065	ortholog_one2one	1
ENSMUSG00000026615	ENSSSCG00000010821	ortholog_one2one	1
ENSMUSG00000014077	ENSSSCG00000004751	ortholog_one2one	1
ENSMUSG00000027777	ENSSSCG00000011729	ortholog_one2one	1
ENSMUSG00000028560	ENSSSCG00000003820	ortholog_one2one	1
ENSMUSG00000030824	ENSSSCG00000003150	ortholog_one2one	1
ENSMUSG00000022178	ENSSSCG00000029201	ortholog_one2one	1
ENSMUSG00000079657	ENSSSCG00000033691	ortholog_one2one	1
ENSMUSG00000028672	ENSSSCG00000026025	ortholog_one2one	1
ENSMUSG00000015647	ENSSSCG00000032761	ortholog_one2one	1
ENSMUSG00000022044	ENSSSCG00000009662	ortholog_one2one	1
ENSMUSG00000024145	ENSSSCG00000008440	ortholog_one2one	1
ENSMUSG00000029916	ENSSSCG00000016492	ortholog_one2one	1
ENSMUSG00000027674	ENSSSCG00000011766	ortholog_one2one	1
ENSMUSG00000062257	ENSSSCG00000037534	ortholog_one2one	1
ENSMUSG00000024399	ENSSSCG00000052357	ortholog_one2one	1
ENSMUSG00000058626	ENSSSCG00000001698	ortholog_one2one	1
ENSMUSG00000032607	ENSSSCG00000022975	ortholog_one2one	1
ENSMUSG00000028293	ENSSSCG00000004304	ortholog_one2one	1
ENSMUSG00000067144	ENSSSCG00000027796	ortholog_one2one	1
ENSMUSG00000052698	ENSSSCG00000024088	ortholog_one2one	1
ENSMUSG00000019804	ENSSSCG00000004385	ortholog_one2one	1
ENSMUSG00000042625	ENSSSCG00000013523	ortholog_one2one	1
ENSMUSG00000022124	ENSSSCG00000009472	ortholog_one2one	1
ENSMUSG00000027273	ENSSSCG00000026985	ortholog_one2one	1
ENSMUSG00000028484	ENSSSCG00000005183	ortholog_one2one	1
ENSMUSG00000019795	ENSSSCG00000004103	ortholog_one2one	1
ENSMUSG00000011463	ENSSSCG00000011694	ortholog_one2one	1
ENSMUSG00000027985	ENSSSCG00000009148	ortholog_one2one	1
ENSMUSG00000074155	ENSSSCG00000034792	ortholog_one2one	1
ENSMUSG00000017405	ENSSSCG00000017766	ortholog_one2one	1
ENSMUSG00000030603	ENSSSCG00000039235	ortholog_one2one	1
ENSMUSG00000037984	ENSSSCG00000039501	ortholog_one2one	1
ENSMUSG00000053007	ENSSSCG00000016690	ortholog_one2one	1
ENSMUSG00000023505	ENSSSCG00000000683	ortholog_one2one	1
ENSMUSG00000025893	ENSSSCG00000014999	ortholog_one2one	1
ENSMUSG00000070305	ENSSSCG00000015090	ortholog_one2one	1
ENSMUSG00000020720	ENSSSCG00000017273	ortholog_one2one	1
ENSMUSG00000033933	ENSSSCG00000011567	ortholog_one2one	1
ENSMUSG00000037625	ENSSSCG00000011747	ortholog_one2one	1
ENSMUSG00000040747	ENSSSCG00000006800	ortholog_one2one	1
ENSMUSG00000046947	ENSSSCG00000016496	ortholog_one2one	1
ENSMUSG00000003809	ENSSSCG00000013729	ortholog_one2one	1
ENSMUSG00000062515	ENSSSCG00000040681	ortholog_one2one	1
ENSMUSG00000005897	ENSSSCG00000000902	ortholog_one2one	1
ENSMUSG00000039187	ENSSSCG00000001837	ortholog_one2one	1
ENSMUSG00000028644	ENSSSCG00000021745	ortholog_one2one	1
ENSMUSG00000056054	ENSSSCG00000006590	ortholog_one2one	1
ENSMUSG00000035580	ENSSSCG00000011204	ortholog_one2one	1
ENSMUSG00000007379	ENSSSCG00000006755	ortholog_one2one	1
ENSMUSG00000024116	ENSSSCG00000022744	ortholog_one2one	1
ENSMUSG00000030327	ENSSSCG00000025179	ortholog_one2one	1
ENSMUSG00000001229	ENSSSCG00000026063	ortholog_one2one	1
ENSMUSG00000018559	ENSSSCG00000017935	ortholog_one2one	1
ENSMUSG00000021790	ENSSSCG00000061214	ortholog_one2one	1
ENSMUSG00000042369	ENSSSCG00000015996	ortholog_one2one	1
ENSMUSG00000021959	ENSSSCG00000036326	ortholog_one2one	1
ENSMUSG00000028608	ENSSSCG00000003850	ortholog_one2one	1
ENSMUSG00000044086	ENSSSCG00000052599	ortholog_one2one	1
ENSMUSG00000029863	ENSSSCG00000016464	ortholog_one2one	1
ENSMUSG00000026426	ENSSSCG00000036967	ortholog_one2one	1
ENSMUSG00000031840	ENSSSCG00000013897	ortholog_one2one	1
ENSMUSG00000009350	ENSSSCG00000017637	ortholog_one2one	1
ENSMUSG00000032834	ENSSSCG00000029627	ortholog_one2one	1
ENSMUSG00000079588	ENSSSCG00000008150	ortholog_one2one	1
ENSMUSG00000029848	ENSSSCG00000016533	ortholog_one2one	1
ENSMUSG00000046844	ENSSSCG00000002696	ortholog_one2one	1
ENSMUSG00000042670	ENSSSCG00000013322	ortholog_one2one	1
ENSMUSG00000067879	ENSSSCG00000023848	ortholog_one2one	1
ENSMUSG00000045441	ENSSSCG00000039821	ortholog_one2one	1
ENSMUSG00000021962	ENSSSCG00000022616	ortholog_one2one	1
ENSMUSG00000015189	ENSSSCG00000015327	ortholog_one2one	1
ENSMUSG00000045912	ENSSSCG00000058401	ortholog_one2one	1
ENSMUSG00000028099	ENSSSCG00000006691	ortholog_one2one	1
ENSMUSG00000020190	ENSSSCG00000013448	ortholog_one2one	1
ENSMUSG00000020918	ENSSSCG00000017414	ortholog_one2one	1
ENSMUSG00000022159	ENSSSCG00000029544	ortholog_one2one	1
ENSMUSG00000074269	ENSSSCG00000039508	ortholog_one2one	1
ENSMUSG00000047216	ENSSSCG00000004885	ortholog_one2one	1
ENSMUSG00000028483	ENSSSCG00000005184	ortholog_one2one	1
ENSMUSG00000031024	ENSSSCG00000014568	ortholog_one2one	1
ENSMUSG00000003135	ENSSSCG00000008167	ortholog_one2one	1
ENSMUSG00000096393	ENSSSCG00000032551	ortholog_one2one	1
ENSMUSG00000040040	ENSSSCG00000009270	ortholog_one2one	1
ENSMUSG00000035498	ENSSSCG00000011298	ortholog_one2one	1
ENSMUSG00000034330	ENSSSCG00000002688	ortholog_one2one	1
ENSMUSG00000032435	ENSSSCG00000011233	ortholog_one2one	1
ENSMUSG00000046337	ENSSSCG00000008196	ortholog_one2one	1
ENSMUSG00000032508	ENSSSCG00000011251	ortholog_one2one	1
ENSMUSG00000027247	ENSSSCG00000013256	ortholog_one2one	1
ENSMUSG00000060260	ENSSSCG00000023681	ortholog_one2one	1
ENSMUSG00000025784	ENSSSCG00000011299	ortholog_one2one	1
ENSMUSG00000032085	ENSSSCG00000015073	ortholog_one2one	1
ENSMUSG00000047013	ENSSSCG00000008302	ortholog_one2one	1
ENSMUSG00000058145	ENSSSCG00000038452	ortholog_one2one	1
ENSMUSG00000032060	ENSSSCG00000036724	ortholog_one2one	1
ENSMUSG00000037016	ENSSSCG00000009364	ortholog_one2one	1
ENSMUSG00000023247	ENSSSCG00000055523	ortholog_one2one	1
ENSMUSG00000070002	ENSSSCG00000040181	ortholog_one2one	1
ENSMUSG00000028893	ENSSSCG00000029438	ortholog_one2one	1
ENSMUSG00000041859	ENSSSCG00000025488	ortholog_one2one	1
ENSMUSG00000030045	ENSSSCG00000021007	ortholog_one2one	1
ENSMUSG00000004661	ENSSSCG00000001905	ortholog_one2one	1
ENSMUSG00000024369	ENSSSCG00000001423	ortholog_one2one	1
ENSMUSG00000073805	ENSSSCG00000031345	ortholog_one2one	1
ENSMUSG00000001632	ENSSSCG00000011548	ortholog_one2one	1
ENSMUSG00000021944	ENSSSCG00000022383	ortholog_one2one	1
ENSMUSG00000062232	ENSSSCG00000008881	ortholog_one2one	1
ENSMUSG00000028629	ENSSSCG00000003980	ortholog_one2one	1
ENSMUSG00000028631	ENSSSCG00000003975	ortholog_one2one	1
ENSMUSG00000030942	ENSSSCG00000024748	ortholog_one2one	1
ENSMUSG00000003469	ENSSSCG00000009621	ortholog_one2one	1
ENSMUSG00000039781	ENSSSCG00000017143	ortholog_one2one	1
ENSMUSG00000019943	ENSSSCG00000027898	ortholog_one2one	1
ENSMUSG00000098022	ENSSSCG00000031915	ortholog_one2one	1
ENSMUSG00000066839	ENSSSCG00000013615	ortholog_one2one	1
ENSMUSG00000040055	ENSSSCG00000036474	ortholog_one2one	1
ENSMUSG00000028114	ENSSSCG00000009113	ortholog_one2one	1
ENSMUSG00000042682	ENSSSCG00000060858	ortholog_one2one	1
ENSMUSG00000026469	ENSSSCG00000015537	ortholog_one2one	1
ENSMUSG00000029026	ENSSSCG00000025685	ortholog_one2one	1
ENSMUSG00000010406	ENSSSCG00000002040	ortholog_one2one	1
ENSMUSG00000030034	ENSSSCG00000008287	ortholog_one2one	1
ENSMUSG00000014725	ENSSSCG00000009644	ortholog_one2one	1
ENSMUSG00000031770	ENSSSCG00000040663	ortholog_one2one	1
ENSMUSG00000029923	ENSSSCG00000038693	ortholog_one2one	1
ENSMUSG00000015149	ENSSSCG00000026794	ortholog_one2one	1
ENSMUSG00000079598	ENSSSCG00000038147	ortholog_one2one	1
ENSMUSG00000009418	ENSSSCG00000010915	ortholog_one2one	1
ENSMUSG00000031865	ENSSSCG00000008274	ortholog_one2one	1
ENSMUSG00000040675	ENSSSCG00000004092	ortholog_one2one	1
ENSMUSG00000055720	ENSSSCG00000001907	ortholog_one2one	1
ENSMUSG00000040389	ENSSSCG00000006840	ortholog_one2one	1
ENSMUSG00000015597	ENSSSCG00000001667	ortholog_one2one	1
ENSMUSG00000028300	ENSSSCG00000011010	ortholog_one2one	1
ENSMUSG00000031790	ENSSSCG00000002806	ortholog_one2one	1
ENSMUSG00000096727	ENSSSCG00000001463	ortholog_one2one	1
ENSMUSG00000022012	ENSSSCG00000021818	ortholog_one2one	1
ENSMUSG00000031662	ENSSSCG00000025741	ortholog_one2one	1
ENSMUSG00000057335	ENSSSCG00000030502	ortholog_one2one	1
ENSMUSG00000031950	ENSSSCG00000002707	ortholog_one2one	1
ENSMUSG00000031532	ENSSSCG00000033402	ortholog_one2one	1
ENSMUSG00000005698	ENSSSCG00000024253	ortholog_one2one	1
ENSMUSG00000042099	ENSSSCG00000013598	ortholog_one2one	1
ENSMUSG00000027668	ENSSSCG00000039285	ortholog_one2one	1
ENSMUSG00000028327	ENSSSCG00000040711	ortholog_one2one	1
ENSMUSG00000045624	ENSSSCG00000007077	ortholog_one2one	1
ENSMUSG00000010554	ENSSSCG00000017832	ortholog_one2one	1
ENSMUSG00000013155	ENSSSCG00000028661	ortholog_one2one	1
ENSMUSG00000032023	ENSSSCG00000015138	ortholog_one2one	1
ENSMUSG00000031657	ENSSSCG00000040887	ortholog_one2one	1
ENSMUSG00000032382	ENSSSCG00000042703	ortholog_one2one	1
ENSMUSG00000047361	ENSSSCG00000016110	ortholog_one2one	1
ENSMUSG00000026708	ENSSSCG00000015496	ortholog_one2one	1
ENSMUSG00000039481	ENSSSCG00000033413	ortholog_one2one	1
ENSMUSG00000002257	ENSSSCG00000001538	ortholog_one2one	1
ENSMUSG00000075467	ENSSSCG00000034732	ortholog_one2one	1
ENSMUSG00000040836	ENSSSCG00000006302	ortholog_one2one	1
ENSMUSG00000015749	ENSSSCG00000035209	ortholog_one2one	1
ENSMUSG00000027424	ENSSSCG00000007089	ortholog_one2one	1
ENSMUSG00000026417	ENSSSCG00000015657	ortholog_one2one	1
ENSMUSG00000038119	ENSSSCG00000022504	ortholog_one2one	1
ENSMUSG00000061613	ENSSSCG00000033653	ortholog_one2one	1
ENSMUSG00000026192	ENSSSCG00000016173	ortholog_one2one	1
ENSMUSG00000055553	ENSSSCG00000013906	ortholog_one2one	1
ENSMUSG00000035382	ENSSSCG00000015072	ortholog_one2one	1
ENSMUSG00000027656	ENSSSCG00000031648	ortholog_one2one	1
ENSMUSG00000002814	ENSSSCG00000035839	ortholog_one2one	1
ENSMUSG00000025381	ENSSSCG00000000394	ortholog_one2one	1
ENSMUSG00000068744	ENSSSCG00000036975	ortholog_one2one	1
ENSMUSG00000045382	ENSSSCG00000039416	ortholog_one2one	1
ENSMUSG00000006412	ENSSSCG00000055102	ortholog_one2one	1
ENSMUSG00000037262	ENSSSCG00000033095	ortholog_one2one	1
ENSMUSG00000028826	ENSSSCG00000030682	ortholog_one2one	1
ENSMUSG00000019772	ENSSSCG00000004078	ortholog_one2one	1
ENSMUSG00000026644	ENSSSCG00000038184	ortholog_one2one	1
ENSMUSG00000026028	ENSSSCG00000016104	ortholog_one2one	1
ENSMUSG00000017300	ENSSSCG00000007424	ortholog_one2one	1
ENSMUSG00000000673	ENSSSCG00000038660	ortholog_one2one	1
ENSMUSG00000089736	ENSSSCG00000040598	ortholog_one2one	1
ENSMUSG00000027344	ENSSSCG00000040418	ortholog_one2one	1
ENSMUSG00000004996	ENSSSCG00000013756	ortholog_one2one	1
ENSMUSG00000020522	ENSSSCG00000034706	ortholog_one2one	1
ENSMUSG00000036636	ENSSSCG00000008024	ortholog_one2one	1
ENSMUSG00000034771	ENSSSCG00000028995	ortholog_one2one	1
ENSMUSG00000028910	ENSSSCG00000003589	ortholog_one2one	1
ENSMUSG00000018569	ENSSSCG00000017934	ortholog_one2one	1
ENSMUSG00000074336	ENSSSCG00000058983	ortholog_one2one	1
ENSMUSG00000027071	ENSSSCG00000029468	ortholog_one2one	1
ENSMUSG00000049323	ENSSSCG00000038189	ortholog_one2one	1
ENSMUSG00000002265	ENSSSCG00000003326	ortholog_one2one	1
ENSMUSG00000042377	ENSSSCG00000018047	ortholog_one2one	1
ENSMUSG00000018427	ENSSSCG00000035400	ortholog_one2one	1
ENSMUSG00000038301	ENSSSCG00000037598	ortholog_one2one	1
ENSMUSG00000033751	ENSSSCG00000034859	ortholog_one2one	1
ENSMUSG00000063145	ENSSSCG00000015931	ortholog_one2one	1
ENSMUSG00000037286	ENSSSCG00000011652	ortholog_one2one	1
ENSMUSG00000020459	ENSSSCG00000008404	ortholog_one2one	1
ENSMUSG00000042870	ENSSSCG00000038943	ortholog_one2one	1
ENSMUSG00000036062	ENSSSCG00000005296	ortholog_one2one	1
ENSMUSG00000030670	ENSSSCG00000013389	ortholog_one2one	1
ENSMUSG00000019826	ENSSSCG00000004411	ortholog_one2one	1
ENSMUSG00000026475	ENSSSCG00000015550	ortholog_one2one	1
ENSMUSG00000030682	ENSSSCG00000027629	ortholog_one2one	1
ENSMUSG00000026490	ENSSSCG00000010862	ortholog_one2one	1
ENSMUSG00000021775	ENSSSCG00000027017	ortholog_one2one	1
ENSMUSG00000041560	ENSSSCG00000022774	ortholog_one2one	1
ENSMUSG00000020163	ENSSSCG00000013436	ortholog_one2one	1
ENSMUSG00000039810	ENSSSCG00000033568	ortholog_one2one	1
ENSMUSG00000033326	ENSSSCG00000026449	ortholog_one2one	1
ENSMUSG00000090206	ENSSSCG00000002809	ortholog_one2one	1
ENSMUSG00000030291	ENSSSCG00000041972	ortholog_one2one	1
ENSMUSG00000048027	ENSSSCG00000014176	ortholog_one2one	1
ENSMUSG00000021994	ENSSSCG00000035859	ortholog_one2one	1
ENSMUSG00000040234	ENSSSCG00000000553	ortholog_one2one	1
ENSMUSG00000069662	ENSSSCG00000037803	ortholog_one2one	1
ENSMUSG00000031446	ENSSSCG00000009556	ortholog_one2one	1
ENSMUSG00000058454	ENSSSCG00000021181	ortholog_one2one	1
ENSMUSG00000037846	ENSSSCG00000039707	ortholog_one2one	1
ENSMUSG00000044072	ENSSSCG00000026559	ortholog_one2one	1
ENSMUSG00000095941	ENSSSCG00000043891	ortholog_one2one	1
ENSMUSG00000034210	ENSSSCG00000003895	ortholog_one2one	1
ENSMUSG00000024181	ENSSSCG00000007984	ortholog_one2one	1
ENSMUSG00000030159	ENSSSCG00000000650	ortholog_one2one	1
ENSMUSG00000024266	ENSSSCG00000034385	ortholog_one2one	1
ENSMUSG00000071506	ENSSSCG00000031799	ortholog_one2one	1
ENSMUSG00000024219	ENSSSCG00000001534	ortholog_one2one	1
ENSMUSG00000029909	ENSSSCG00000029612	ortholog_one2one	1
ENSMUSG00000031518	ENSSSCG00000015767	ortholog_one2one	1
ENSMUSG00000028648	ENSSSCG00000003653	ortholog_one2one	1
ENSMUSG00000033430	ENSSSCG00000002703	ortholog_one2one	1
ENSMUSG00000033706	ENSSSCG00000008305	ortholog_one2one	1
ENSMUSG00000031767	ENSSSCG00000002697	ortholog_one2one	1
ENSMUSG00000028755	ENSSSCG00000021259	ortholog_one2one	1
ENSMUSG00000113949	ENSSSCG00000013446	ortholog_one2one	1
ENSMUSG00000022040	ENSSSCG00000009666	ortholog_one2one	1
ENSMUSG00000027313	ENSSSCG00000038521	ortholog_one2one	1
ENSMUSG00000057530	ENSSSCG00000003513	ortholog_one2one	1
ENSMUSG00000040725	ENSSSCG00000030049	ortholog_one2one	1
ENSMUSG00000038180	ENSSSCG00000007305	ortholog_one2one	1
ENSMUSG00000031551	ENSSSCG00000007007	ortholog_one2one	1
ENSMUSG00000032796	ENSSSCG00000034767	ortholog_one2one	1
ENSMUSG00000031974	ENSSSCG00000010188	ortholog_one2one	1
ENSMUSG00000019987	ENSSSCG00000004195	ortholog_one2one	1
ENSMUSG00000032121	ENSSSCG00000062098	ortholog_one2one	1
ENSMUSG00000038264	ENSSSCG00000023165	ortholog_one2one	1
ENSMUSG00000019863	ENSSSCG00000004374	ortholog_one2one	1
ENSMUSG00000009075	ENSSSCG00000025869	ortholog_one2one	1
ENSMUSG00000001525	ENSSSCG00000001379	ortholog_one2one	1
ENSMUSG00000016386	ENSSSCG00000013327	ortholog_one2one	1
ENSMUSG00000028898	ENSSSCG00000030284	ortholog_one2one	1
ENSMUSG00000006589	ENSSSCG00000002650	ortholog_one2one	1
ENSMUSG00000023830	ENSSSCG00000004044	ortholog_one2one	1
ENSMUSG00000032053	ENSSSCG00000015016	ortholog_one2one	1
ENSMUSG00000032397	ENSSSCG00000004942	ortholog_one2one	1
ENSMUSG00000050556	ENSSSCG00000007462	ortholog_one2one	1
ENSMUSG00000060600	ENSSSCG00000017904	ortholog_one2one	1
ENSMUSG00000023072	ENSSSCG00000025152	ortholog_one2one	1
ENSMUSG00000000792	ENSSSCG00000013890	ortholog_one2one	1
ENSMUSG00000027359	ENSSSCG00000004643	ortholog_one2one	1
ENSMUSG00000040760	ENSSSCG00000032357	ortholog_one2one	1
ENSMUSG00000016503	ENSSSCG00000009305	ortholog_one2one	1
ENSMUSG00000071073	ENSSSCG00000001676	ortholog_one2one	1
ENSMUSG00000094500	ENSSSCG00000033236	ortholog_one2one	1
ENSMUSG00000055912	ENSSSCG00000008233	ortholog_one2one	1
ENSMUSG00000003847	ENSSSCG00000002755	ortholog_one2one	1
ENSMUSG00000039693	ENSSSCG00000055769	ortholog_one2one	1
ENSMUSG00000027489	ENSSSCG00000029626	ortholog_one2one	1
ENSMUSG00000036403	ENSSSCG00000022283	ortholog_one2one	1
ENSMUSG00000034163	ENSSSCG00000000509	ortholog_one2one	1
ENSMUSG00000036858	ENSSSCG00000001650	ortholog_one2one	1
ENSMUSG00000023805	ENSSSCG00000012315	ortholog_one2one	1
ENSMUSG00000042770	ENSSSCG00000040275	ortholog_one2one	1
ENSMUSG00000039137	ENSSSCG00000005490	ortholog_one2one	1
ENSMUSG00000039742	ENSSSCG00000016582	ortholog_one2one	1
ENSMUSG00000046111	ENSSSCG00000014946	ortholog_one2one	1
ENSMUSG00000056367	ENSSSCG00000016426	ortholog_one2one	1
ENSMUSG00000045095	ENSSSCG00000011497	ortholog_one2one	1
ENSMUSG00000028072	ENSSSCG00000006464	ortholog_one2one	1
ENSMUSG00000026568	ENSSSCG00000006304	ortholog_one2one	1
ENSMUSG00000031688	ENSSSCG00000026015	ortholog_one2one	1
ENSMUSG00000036180	ENSSSCG00000013938	ortholog_one2one	1
ENSMUSG00000019837	ENSSSCG00000004393	ortholog_one2one	1
ENSMUSG00000005493	ENSSSCG00000003775	ortholog_one2one	1
ENSMUSG00000033159	ENSSSCG00000016206	ortholog_one2one	1
ENSMUSG00000000197	ENSSSCG00000038949	ortholog_one2one	1
ENSMUSG00000039879	ENSSSCG00000004144	ortholog_one2one	1
ENSMUSG00000027202	ENSSSCG00000004659	ortholog_one2one	1
ENSMUSG00000069539	ENSSSCG00000000877	ortholog_one2one	1
ENSMUSG00000037032	ENSSSCG00000014628	ortholog_one2one	1
ENSMUSG00000034384	ENSSSCG00000006914	ortholog_one2one	1
ENSMUSG00000030062	ENSSSCG00000011612	ortholog_one2one	1
ENSMUSG00000028088	ENSSSCG00000006702	ortholog_one2one	1
ENSMUSG00000045968	ENSSSCG00000063319	ortholog_one2one	1
ENSMUSG00000026630	ENSSSCG00000026587	ortholog_one2one	1
ENSMUSG00000020023	ENSSSCG00000000906	ortholog_one2one	1
ENSMUSG00000016262	ENSSSCG00000026404	ortholog_one2one	1
ENSMUSG00000056055	ENSSSCG00000016301	ortholog_one2one	1
ENSMUSG00000069670	ENSSSCG00000036607	ortholog_one2one	1
ENSMUSG00000048327	ENSSSCG00000008089	ortholog_one2one	1
ENSMUSG00000043131	ENSSSCG00000039221	ortholog_one2one	1
ENSMUSG00000038216	ENSSSCG00000017501	ortholog_one2one	1
ENSMUSG00000027834	ENSSSCG00000011740	ortholog_one2one	1
ENSMUSG00000008999	ENSSSCG00000007501	ortholog_one2one	1
ENSMUSG00000034959	ENSSSCG00000009410	ortholog_one2one	1
ENSMUSG00000007659	ENSSSCG00000035357	ortholog_one2one	1
ENSMUSG00000020181	ENSSSCG00000029249	ortholog_one2one	1
ENSMUSG00000020836	ENSSSCG00000017792	ortholog_one2one	1
ENSMUSG00000039714	ENSSSCG00000001895	ortholog_one2one	1
ENSMUSG00000047098	ENSSSCG00000002003	ortholog_one2one	1
ENSMUSG00000032480	ENSSSCG00000011342	ortholog_one2one	1
ENSMUSG00000035104	ENSSSCG00000035958	ortholog_one2one	1
ENSMUSG00000028005	ENSSSCG00000008870	ortholog_one2one	1
ENSMUSG00000039069	ENSSSCG00000037369	ortholog_one2one	1
ENSMUSG00000028917	ENSSSCG00000003468	ortholog_one2one	1
ENSMUSG00000037499	ENSSSCG00000038614	ortholog_one2one	1
ENSMUSG00000046500	ENSSSCG00000033199	ortholog_one2one	1
ENSMUSG00000020099	ENSSSCG00000010276	ortholog_one2one	1
ENSMUSG00000040896	ENSSSCG00000026680	ortholog_one2one	1
ENSMUSG00000030245	ENSSSCG00000000579	ortholog_one2one	1
ENSMUSG00000029697	ENSSSCG00000031221	ortholog_one2one	1
ENSMUSG00000078784	ENSSSCG00000052227	ortholog_one2one	1
ENSMUSG00000026618	ENSSSCG00000010823	ortholog_one2one	1
